,contour,moments,area_pixels,area_Hm^2
177,"[[[ 322 1267]]

 [[ 317 1267]]

 [[ 308 1256]]

 [[ 304 1254]]

 [[ 295 1253]]

 [[ 287 1255]]

 [[ 285 1261]]

 [[ 285 1266]]

 [[ 287 1267]]

 [[ 286 1272]]

 [[ 284 1274]]

 [[ 281 1274]]

 [[ 277 1271]]

 [[ 273 1271]]

 [[ 267 1279]]

 [[ 261 1282]]

 [[ 260 1286]]

 [[ 262 1297]]

 [[ 259 1302]]

 [[ 255 1302]]

 [[ 250 1297]]

 [[ 247 1297]]

 [[ 244 1299]]

 [[ 245 1309]]

 [[ 243 1313]]

 [[ 240 1313]]

 [[ 231 1308]]

 [[ 221 1311]]

 [[ 216 1320]]

 [[ 215 1331]]

 [[ 211 1334]]

 [[ 205 1334]]

 [[ 196 1343]]

 [[ 196 1350]]

 [[ 198 1356]]

 [[ 195 1359]]

 [[ 193 1359]]

 [[ 187 1352]]

 [[ 182 1352]]

 [[ 178 1354]]

 [[ 171 1362]]

 [[ 172 1372]]

 [[ 174 1376]]

 [[ 172 1378]]

 [[ 165 1378]]

 [[ 159 1384]]

 [[ 155 1384]]

 [[ 152 1379]]

 [[ 149 1378]]

 [[ 151 1384]]

 [[ 150 1388]]

 [[ 145 1387]]

 [[ 142 1384]]

 [[ 141 1378]]

 [[ 138 1377]]

 [[ 134 1379]]

 [[ 129 1386]]

 [[ 127 1401]]

 [[ 133 1406]]

 [[ 147 1404]]

 [[ 154 1400]]

 [[ 159 1390]]

 [[ 162 1390]]

 [[ 167 1398]]

 [[ 171 1400]]

 [[ 176 1400]]

 [[ 179 1398]]

 [[ 179 1392]]

 [[ 183 1387]]

 [[ 193 1385]]

 [[ 193 1383]]

 [[ 198 1380]]

 [[ 198 1375]]

 [[ 195 1375]]

 [[ 193 1378]]

 [[ 187 1377]]

 [[ 184 1372]]

 [[ 185 1366]]

 [[ 190 1361]]

 [[ 196 1360]]

 [[ 201 1368]]

 [[ 216 1368]]

 [[ 219 1364]]

 [[ 218 1352]]

 [[ 220 1350]]

 [[ 224 1350]]

 [[ 228 1358]]

 [[ 233 1361]]

 [[ 244 1360]]

 [[ 248 1356]]

 [[ 249 1352]]

 [[ 255 1346]]

 [[ 259 1347]]

 [[ 265 1352]]

 [[ 275 1350]]

 [[ 278 1345]]

 [[ 278 1338]]

 [[ 286 1333]]

 [[ 289 1333]]

 [[ 291 1330]]

 [[ 292 1323]]

 [[ 297 1320]]

 [[ 300 1316]]

 [[ 300 1314]]

 [[ 297 1314]]

 [[ 294 1311]]

 [[ 292 1311]]

 [[ 290 1314]]

 [[ 287 1314]]

 [[ 280 1307]]

 [[ 277 1302]]

 [[ 280 1292]]

 [[ 282 1290]]

 [[ 292 1289]]

 [[ 295 1292]]

 [[ 295 1296]]

 [[ 289 1300]]

 [[ 289 1305]]

 [[ 292 1307]]

 [[ 294 1306]]

 [[ 296 1301]]

 [[ 302 1300]]

 [[ 308 1305]]

 [[ 309 1308]]

 [[ 314 1308]]

 [[ 318 1304]]

 [[ 318 1296]]

 [[ 316 1294]]

 [[ 316 1289]]

 [[ 323 1275]]]","[242, 1328]",7572.5,1382.9534662867995
178,"[[[ 415 1215]]

 [[ 410 1219]]

 [[ 402 1232]]

 [[ 402 1241]]

 [[ 406 1249]]

 [[ 410 1251]]

 [[ 421 1251]]

 [[ 423 1250]]

 [[ 428 1241]]

 [[ 427 1224]]

 [[ 423 1217]]]","[415, 1234]",738.0,134.77975016436554
179,"[[[ 180 1123]]

 [[ 177 1123]]

 [[ 175 1127]]

 [[ 178 1129]]

 [[ 179 1135]]

 [[ 176 1137]]

 [[ 175 1143]]

 [[ 170 1153]]

 [[ 170 1166]]

 [[ 172 1172]]

 [[ 168 1173]]

 [[ 167 1177]]

 [[ 169 1180]]

 [[ 166 1181]]

 [[ 163 1188]]

 [[ 152 1197]]

 [[ 149 1202]]

 [[ 149 1210]]

 [[ 152 1213]]

 [[ 159 1212]]

 [[ 163 1216]]

 [[ 163 1220]]

 [[ 167 1229]]

 [[ 167 1232]]

 [[ 162 1237]]

 [[ 161 1243]]

 [[ 157 1249]]

 [[ 158 1254]]

 [[ 161 1255]]

 [[ 166 1253]]

 [[ 169 1255]]

 [[ 168 1265]]

 [[ 172 1272]]

 [[ 171 1277]]

 [[ 175 1272]]

 [[ 183 1269]]

 [[ 188 1273]]

 [[ 189 1281]]

 [[ 180 1291]]

 [[ 177 1291]]

 [[ 174 1288]]

 [[ 171 1280]]

 [[ 164 1282]]

 [[ 155 1275]]

 [[ 145 1285]]

 [[ 144 1290]]

 [[ 147 1295]]

 [[ 146 1299]]

 [[ 142 1300]]

 [[ 140 1298]]

 [[ 140 1294]]

 [[ 138 1294]]

 [[ 135 1291]]

 [[ 131 1292]]

 [[ 127 1297]]

 [[ 124 1297]]

 [[ 120 1294]]

 [[ 122 1283]]

 [[ 116 1277]]

 [[ 116 1275]]

 [[ 130 1270]]

 [[ 132 1265]]

 [[ 131 1263]]

 [[ 121 1263]]

 [[ 116 1268]]

 [[ 113 1278]]

 [[ 105 1281]]

 [[  98 1291]]

 [[  98 1296]]

 [[ 101 1300]]

 [[ 105 1297]]

 [[ 111 1298]]

 [[ 113 1300]]

 [[ 115 1308]]

 [[ 112 1311]]

 [[ 104 1311]]

 [[ 101 1313]]

 [[  94 1324]]

 [[  95 1333]]

 [[ 104 1350]]

 [[ 104 1352]]

 [[ 102 1353]]

 [[ 102 1359]]

 [[ 107 1365]]

 [[ 109 1365]]

 [[ 109 1361]]

 [[ 105 1352]]

 [[ 108 1349]]

 [[ 119 1349]]

 [[ 126 1346]]

 [[ 131 1338]]

 [[ 130 1331]]

 [[ 133 1328]]

 [[ 144 1329]]

 [[ 151 1318]]

 [[ 157 1320]]

 [[ 162 1324]]

 [[ 166 1324]]

 [[ 170 1321]]

 [[ 177 1321]]

 [[ 183 1324]]

 [[ 189 1324]]

 [[ 195 1321]]

 [[ 200 1313]]

 [[ 208 1314]]

 [[ 212 1312]]

 [[ 215 1306]]

 [[ 214 1304]]

 [[ 212 1304]]

 [[ 205 1308]]

 [[ 198 1307]]

 [[ 194 1298]]

 [[ 190 1297]]

 [[ 187 1294]]

 [[ 187 1291]]

 [[ 190 1289]]

 [[ 192 1285]]

 [[ 190 1271]]

 [[ 193 1267]]

 [[ 192 1253]]

 [[ 196 1232]]

 [[ 196 1215]]

 [[ 191 1214]]

 [[ 187 1217]]

 [[ 180 1214]]

 [[ 170 1215]]

 [[ 161 1203]]

 [[ 165 1187]]

 [[ 169 1182]]

 [[ 172 1182]]

 [[ 174 1178]]

 [[ 173 1171]]

 [[ 175 1165]]

 [[ 173 1160]]

 [[ 175 1158]]

 [[ 176 1151]]

 [[ 181 1145]]

 [[ 182 1129]]]","[153, 1281]",6846.0,1250.2739425816349
180,"[[[ 767 1185]]

 [[ 763 1187]]

 [[ 761 1194]]

 [[ 756 1200]]

 [[ 756 1202]]

 [[ 760 1202]]

 [[ 764 1206]]

 [[ 763 1212]]

 [[ 759 1215]]

 [[ 753 1215]]

 [[ 748 1220]]

 [[ 742 1222]]

 [[ 740 1230]]

 [[ 744 1235]]

 [[ 746 1243]]

 [[ 754 1241]]

 [[ 759 1245]]

 [[ 759 1250]]

 [[ 754 1257]]

 [[ 756 1258]]

 [[ 759 1254]]

 [[ 765 1253]]

 [[ 769 1257]]

 [[ 769 1262]]

 [[ 776 1270]]

 [[ 788 1266]]

 [[ 789 1262]]

 [[ 792 1259]]

 [[ 796 1259]]

 [[ 798 1256]]

 [[ 798 1248]]

 [[ 795 1243]]

 [[ 795 1240]]

 [[ 798 1236]]

 [[ 798 1215]]

 [[ 796 1213]]

 [[ 794 1206]]

 [[ 788 1204]]

 [[ 788 1198]]

 [[ 779 1189]]

 [[ 772 1185]]]","[774, 1228]",3010.5,549.8027613412229
181,"[[[1183 1315]]

 [[1180 1313]]

 [[1171 1312]]

 [[1160 1316]]

 [[1145 1317]]

 [[1141 1321]]

 [[1140 1326]]

 [[1149 1339]]

 [[1166 1342]]

 [[1170 1337]]

 [[1178 1336]]

 [[1182 1332]]]","[1162, 1326]",935.0,170.75754255241435
182,"[[[1225 1295]]

 [[1217 1291]]

 [[1208 1294]]

 [[1198 1300]]

 [[1192 1308]]

 [[1191 1319]]

 [[1195 1323]]

 [[1198 1323]]

 [[1199 1321]]

 [[1206 1320]]

 [[1210 1317]]

 [[1216 1316]]

 [[1227 1300]]]","[1208, 1306]",700.5,127.9311856234933
183,"[[[1118 1271]]

 [[1110 1278]]

 [[1110 1283]]

 [[1112 1285]]

 [[1112 1301]]

 [[1114 1307]]

 [[1118 1312]]

 [[1126 1317]]

 [[1134 1319]]

 [[1135 1315]]

 [[1145 1304]]

 [[1146 1299]]

 [[1138 1285]]

 [[1132 1279]]

 [[1128 1278]]

 [[1120 1271]]]","[1126, 1295]",1111.5,202.99145299145297
184,"[[[1087 1243]]

 [[1085 1255]]

 [[1089 1262]]

 [[1102 1269]]

 [[1106 1269]]

 [[1110 1264]]

 [[1117 1262]]

 [[1118 1267]]

 [[1122 1268]]

 [[1121 1262]]

 [[1117 1261]]

 [[1109 1252]]

 [[1104 1240]]

 [[1092 1239]]]","[1099, 1254]",633.0,115.60376944992329
185,"[[[1051 1220]]

 [[1048 1220]]

 [[1042 1229]]

 [[1039 1231]]

 [[1036 1236]]

 [[1036 1239]]

 [[1032 1243]]

 [[1029 1252]]

 [[1034 1257]]

 [[1043 1262]]

 [[1047 1262]]

 [[1058 1258]]

 [[1061 1255]]

 [[1063 1247]]

 [[1065 1246]]

 [[1064 1237]]

 [[1061 1231]]]","[1048, 1243]",978.0,178.61056322594783
186,"[[[1300 1374]]

 [[1299 1376]]

 [[1307 1378]]

 [[1325 1394]]

 [[1323 1398]]

 [[1318 1400]]

 [[1314 1404]]

 [[1304 1404]]

 [[1302 1405]]

 [[1302 1408]]

 [[1315 1416]]

 [[1319 1416]]

 [[1320 1411]]

 [[1324 1406]]

 [[1330 1406]]

 [[1346 1420]]

 [[1349 1427]]

 [[1355 1433]]

 [[1368 1442]]

 [[1377 1454]]

 [[1377 1458]]

 [[1380 1461]]

 [[1384 1462]]

 [[1385 1458]]

 [[1383 1455]]

 [[1378 1454]]

 [[1378 1447]]

 [[1380 1442]]

 [[1374 1431]]

 [[1368 1426]]

 [[1367 1420]]

 [[1369 1417]]

 [[1377 1415]]

 [[1381 1416]]

 [[1382 1422]]

 [[1386 1423]]

 [[1387 1416]]

 [[1382 1416]]

 [[1374 1405]]

 [[1367 1403]]

 [[1362 1392]]

 [[1357 1391]]

 [[1354 1393]]

 [[1356 1397]]

 [[1366 1407]]

 [[1367 1412]]

 [[1363 1418]]

 [[1356 1422]]

 [[1350 1416]]

 [[1346 1409]]

 [[1340 1404]]

 [[1331 1390]]

 [[1329 1383]]

 [[1329 1372]]

 [[1316 1372]]

 [[1310 1368]]

 [[1304 1373]]]","[1343, 1409]",1741.5,318.0473372781065
187,"[[[1247 1309]]

 [[1247 1314]]

 [[1250 1314]]

 [[1260 1323]]

 [[1265 1325]]

 [[1267 1328]]

 [[1267 1336]]

 [[1275 1340]]

 [[1279 1344]]

 [[1282 1350]]

 [[1283 1367]]

 [[1285 1369]]

 [[1288 1369]]

 [[1291 1363]]

 [[1294 1363]]

 [[1297 1367]]

 [[1302 1366]]

 [[1307 1356]]

 [[1305 1351]]

 [[1302 1348]]

 [[1296 1348]]

 [[1289 1340]]

 [[1283 1336]]

 [[1282 1332]]

 [[1276 1331]]

 [[1273 1328]]

 [[1273 1325]]

 [[1275 1321]]

 [[1278 1319]]

 [[1280 1312]]

 [[1277 1311]]

 [[1276 1316]]

 [[1274 1318]]

 [[1267 1319]]

 [[1260 1314]]

 [[1260 1307]]

 [[1258 1303]]

 [[1254 1303]]

 [[1252 1308]]]","[1279, 1339]",977.5,178.51924903206952
188,"[[[1506 1429]]

 [[1492 1433]]

 [[1490 1440]]

 [[1488 1442]]

 [[1482 1443]]

 [[1482 1448]]

 [[1485 1456]]

 [[1494 1466]]

 [[1507 1466]]

 [[1515 1461]]

 [[1519 1454]]

 [[1518 1435]]

 [[1515 1432]]

 [[1511 1432]]]","[1502, 1448]",1031.5,188.38118197092555
189,"[[[1611 1405]]

 [[1606 1405]]

 [[1602 1410]]

 [[1601 1415]]

 [[1602 1419]]

 [[1607 1417]]

 [[1609 1419]]

 [[1614 1419]]

 [[1617 1423]]

 [[1617 1429]]

 [[1614 1430]]

 [[1611 1434]]

 [[1614 1442]]

 [[1602 1444]]

 [[1597 1451]]

 [[1590 1454]]

 [[1587 1458]]

 [[1590 1465]]

 [[1598 1472]]

 [[1606 1472]]

 [[1607 1470]]

 [[1611 1470]]

 [[1620 1465]]

 [[1626 1460]]

 [[1635 1445]]

 [[1635 1440]]

 [[1631 1431]]

 [[1618 1411]]]","[1613, 1444]",1517.5,277.1385784206297
190,"[[[1637 1403]]

 [[1631 1409]]

 [[1630 1412]]

 [[1631 1418]]

 [[1635 1423]]

 [[1636 1428]]

 [[1638 1430]]

 [[1657 1432]]

 [[1659 1420]]

 [[1656 1415]]

 [[1643 1403]]]","[1644, 1418]",587.5,107.29417780699832
191,"[[[1645 1375]]

 [[1647 1385]]

 [[1643 1387]]

 [[1644 1392]]

 [[1660 1410]]

 [[1665 1412]]

 [[1681 1413]]

 [[1689 1407]]

 [[1692 1398]]

 [[1694 1396]]

 [[1698 1396]]

 [[1694 1387]]

 [[1687 1383]]

 [[1669 1382]]

 [[1667 1380]]

 [[1661 1380]]

 [[1652 1371]]

 [[1648 1371]]]","[1668, 1393]",1371.5,250.47483380816712
192,"[[[1522 1364]]

 [[1510 1374]]

 [[1510 1377]]

 [[1515 1380]]

 [[1523 1398]]

 [[1534 1406]]

 [[1537 1413]]

 [[1541 1413]]

 [[1542 1407]]

 [[1528 1380]]

 [[1527 1369]]

 [[1525 1365]]]","[1525, 1386]",578.0,105.55920812331068
193,"[[[1486 1210]]

 [[1485 1214]]

 [[1487 1218]]

 [[1503 1233]]

 [[1503 1236]]

 [[1507 1243]]

 [[1507 1248]]

 [[1512 1253]]

 [[1514 1261]]

 [[1516 1261]]

 [[1516 1255]]

 [[1514 1253]]

 [[1514 1237]]

 [[1506 1224]]

 [[1504 1215]]

 [[1496 1207]]

 [[1492 1207]]]","[1501, 1227]",516.5,94.32756227628022
194,"[[[1729 1291]]

 [[1726 1291]]

 [[1725 1294]]

 [[1727 1297]]

 [[1725 1298]]

 [[1721 1307]]

 [[1709 1312]]

 [[1707 1315]]

 [[1706 1323]]

 [[1700 1327]]

 [[1700 1329]]

 [[1711 1338]]

 [[1711 1340]]

 [[1702 1340]]

 [[1699 1342]]

 [[1700 1347]]

 [[1698 1348]]

 [[1698 1350]]

 [[1701 1346]]

 [[1713 1349]]

 [[1713 1356]]

 [[1710 1360]]

 [[1709 1368]]

 [[1715 1375]]

 [[1719 1374]]

 [[1735 1361]]

 [[1748 1339]]

 [[1751 1328]]

 [[1750 1318]]

 [[1743 1307]]

 [[1737 1305]]

 [[1737 1302]]

 [[1727 1296]]

 [[1728 1294]]

 [[1732 1295]]]","[1726, 1333]",2436.5,444.97406676893854
195,"[[[1780 1285]]

 [[1780 1297]]

 [[1769 1299]]

 [[1768 1293]]

 [[1764 1295]]

 [[1763 1300]]

 [[1766 1301]]

 [[1768 1299]]

 [[1770 1303]]

 [[1770 1306]]

 [[1767 1310]]

 [[1767 1319]]

 [[1774 1325]]

 [[1775 1334]]

 [[1778 1338]]

 [[1786 1338]]

 [[1788 1340]]

 [[1803 1340]]

 [[1808 1336]]

 [[1810 1332]]

 [[1811 1323]]

 [[1806 1318]]

 [[1802 1308]]

 [[1796 1304]]

 [[1797 1295]]

 [[1795 1290]]

 [[1787 1290]]

 [[1782 1285]]]","[1787, 1316]",1587.5,289.9225655635912
196,"[[[1820 1258]]

 [[1817 1262]]

 [[1817 1265]]

 [[1823 1262]]

 [[1830 1262]]

 [[1833 1265]]

 [[1841 1281]]

 [[1841 1284]]

 [[1837 1286]]

 [[1820 1270]]

 [[1810 1270]]

 [[1802 1279]]

 [[1802 1287]]

 [[1809 1302]]

 [[1809 1305]]

 [[1815 1316]]

 [[1819 1320]]

 [[1828 1320]]

 [[1831 1322]]

 [[1849 1321]]

 [[1856 1315]]

 [[1863 1296]]

 [[1862 1289]]

 [[1846 1262]]

 [[1836 1257]]

 [[1829 1259]]]","[1833, 1292]",2610.5,476.7514062385857
197,"[[[1895 1233]]

 [[1893 1233]]

 [[1890 1236]]

 [[1885 1251]]

 [[1881 1256]]

 [[1881 1262]]

 [[1883 1264]]

 [[1883 1267]]

 [[1880 1270]]

 [[1875 1271]]

 [[1870 1263]]

 [[1866 1263]]

 [[1862 1266]]

 [[1861 1269]]

 [[1869 1286]]

 [[1879 1293]]

 [[1883 1294]]

 [[1898 1294]]

 [[1903 1292]]

 [[1907 1288]]

 [[1913 1273]]

 [[1914 1255]]

 [[1905 1248]]

 [[1904 1243]]]","[1891, 1268]",1874.5,342.3369128497333
198,"[[[1946 1208]]

 [[1938 1211]]

 [[1930 1219]]

 [[1928 1224]]

 [[1928 1235]]

 [[1933 1248]]

 [[1938 1253]]

 [[1950 1259]]

 [[1958 1259]]

 [[1968 1252]]

 [[1971 1246]]

 [[1970 1235]]

 [[1967 1228]]

 [[1965 1217]]

 [[1961 1210]]]","[1949, 1233]",1698.0,310.1030024106947
199,"[[[1665 1175]]

 [[1666 1182]]

 [[1673 1186]]

 [[1679 1196]]

 [[1679 1199]]

 [[1685 1211]]

 [[1686 1219]]

 [[1694 1226]]

 [[1695 1231]]

 [[1701 1240]]

 [[1704 1250]]

 [[1708 1257]]

 [[1710 1267]]

 [[1714 1267]]

 [[1718 1271]]

 [[1717 1280]]

 [[1724 1280]]

 [[1724 1266]]

 [[1727 1262]]

 [[1732 1262]]

 [[1733 1264]]

 [[1737 1265]]

 [[1741 1270]]

 [[1750 1271]]

 [[1751 1274]]

 [[1746 1280]]

 [[1744 1279]]

 [[1744 1277]]

 [[1741 1276]]

 [[1742 1273]]

 [[1737 1273]]

 [[1734 1278]]

 [[1735 1281]]

 [[1743 1283]]

 [[1747 1287]]

 [[1750 1287]]

 [[1753 1284]]

 [[1755 1272]]

 [[1760 1268]]

 [[1760 1265]]

 [[1757 1263]]

 [[1755 1271]]

 [[1750 1271]]

 [[1744 1260]]

 [[1740 1262]]

 [[1733 1260]]

 [[1724 1250]]

 [[1722 1243]]

 [[1726 1240]]

 [[1729 1240]]

 [[1733 1237]]

 [[1737 1238]]

 [[1739 1236]]

 [[1739 1228]]

 [[1738 1225]]

 [[1731 1220]]

 [[1731 1217]]

 [[1736 1214]]

 [[1736 1201]]

 [[1730 1193]]

 [[1728 1182]]

 [[1722 1176]]

 [[1718 1167]]

 [[1716 1165]]

 [[1711 1165]]

 [[1708 1170]]

 [[1708 1173]]

 [[1714 1185]]

 [[1715 1197]]

 [[1719 1201]]

 [[1722 1201]]

 [[1727 1205]]

 [[1730 1214]]

 [[1727 1215]]

 [[1720 1210]]

 [[1723 1236]]

 [[1716 1243]]

 [[1711 1243]]

 [[1707 1239]]

 [[1706 1213]]

 [[1702 1206]]

 [[1702 1194]]

 [[1696 1178]]

 [[1693 1176]]

 [[1685 1177]]

 [[1680 1175]]]","[1711, 1219]",3199.0,584.2282124333406
200,"[[[1803 1056]]

 [[1800 1057]]

 [[1800 1060]]

 [[1802 1062]]

 [[1801 1067]]

 [[1799 1067]]

 [[1793 1060]]

 [[1789 1060]]

 [[1785 1065]]

 [[1791 1075]]

 [[1794 1091]]

 [[1801 1103]]

 [[1801 1108]]

 [[1796 1113]]

 [[1789 1113]]

 [[1794 1123]]

 [[1793 1130]]

 [[1789 1133]]

 [[1784 1134]]

 [[1778 1130]]

 [[1778 1119]]

 [[1774 1116]]

 [[1771 1119]]

 [[1771 1130]]

 [[1777 1141]]

 [[1779 1158]]

 [[1781 1163]]

 [[1783 1185]]

 [[1782 1194]]

 [[1786 1202]]

 [[1786 1212]]

 [[1783 1215]]

 [[1764 1220]]

 [[1764 1223]]

 [[1766 1225]]

 [[1776 1228]]

 [[1780 1233]]

 [[1780 1239]]

 [[1777 1242]]

 [[1767 1247]]

 [[1767 1240]]

 [[1765 1240]]

 [[1764 1246]]

 [[1767 1247]]

 [[1769 1254]]

 [[1769 1262]]

 [[1771 1266]]

 [[1778 1272]]

 [[1784 1272]]

 [[1787 1274]]

 [[1795 1273]]

 [[1802 1268]]

 [[1806 1261]]

 [[1806 1258]]

 [[1803 1257]]

 [[1803 1253]]

 [[1806 1249]]

 [[1807 1244]]

 [[1806 1230]]

 [[1801 1222]]

 [[1799 1222]]

 [[1799 1225]]

 [[1802 1226]]

 [[1800 1238]]

 [[1794 1244]]

 [[1790 1242]]

 [[1787 1235]]

 [[1787 1220]]

 [[1791 1216]]

 [[1796 1216]]

 [[1803 1213]]

 [[1812 1216]]

 [[1812 1196]]

 [[1813 1193]]

 [[1817 1190]]

 [[1814 1174]]

 [[1807 1166]]

 [[1802 1156]]

 [[1796 1153]]

 [[1791 1144]]

 [[1791 1138]]

 [[1793 1136]]

 [[1800 1137]]

 [[1802 1134]]

 [[1805 1134]]

 [[1814 1143]]

 [[1816 1150]]

 [[1820 1156]]

 [[1822 1166]]

 [[1827 1173]]

 [[1834 1191]]

 [[1837 1215]]

 [[1844 1216]]

 [[1848 1220]]

 [[1851 1227]]

 [[1854 1227]]

 [[1855 1225]]

 [[1861 1223]]

 [[1870 1217]]

 [[1881 1216]]

 [[1886 1210]]

 [[1886 1206]]

 [[1874 1192]]

 [[1873 1185]]

 [[1870 1180]]

 [[1870 1175]]

 [[1863 1160]]

 [[1861 1158]]

 [[1856 1158]]

 [[1854 1156]]

 [[1845 1135]]

 [[1841 1116]]

 [[1836 1114]]

 [[1832 1110]]

 [[1824 1098]]

 [[1814 1078]]

 [[1815 1071]]

 [[1808 1065]]]","[1817, 1170]",9636.0,1759.8071444225288
201,"[[[1986 1196]]

 [[1983 1198]]

 [[1983 1201]]

 [[1994 1205]]

 [[2005 1214]]

 [[2005 1216]]

 [[2002 1220]]

 [[1998 1222]]

 [[1998 1232]]

 [[1993 1236]]

 [[1984 1236]]

 [[1984 1230]]

 [[1980 1227]]

 [[1976 1227]]

 [[1978 1240]]

 [[1983 1249]]

 [[1988 1253]]

 [[2011 1253]]

 [[2020 1245]]

 [[2022 1241]]

 [[2024 1222]]

 [[2011 1202]]

 [[2006 1199]]]","[2003, 1229]",1537.5,280.7911461757615
202,"[[[ 258 1679]]

 [[ 246 1678]]

 [[ 237 1681]]

 [[ 226 1692]]

 [[ 226 1700]]

 [[ 234 1710]]

 [[ 242 1710]]

 [[ 243 1712]]

 [[ 247 1712]]

 [[ 249 1710]]

 [[ 258 1709]]

 [[ 264 1698]]

 [[ 264 1696]]

 [[ 260 1693]]

 [[ 261 1682]]]","[245, 1695]",966.5,176.510336766747
203,"[[[ 322 1668]]

 [[ 314 1676]]

 [[ 314 1694]]

 [[ 316 1699]]

 [[ 319 1702]]

 [[ 324 1702]]

 [[ 330 1705]]

 [[ 337 1702]]

 [[ 342 1702]]

 [[ 343 1705]]

 [[ 339 1713]]

 [[ 345 1720]]

 [[ 346 1732]]

 [[ 357 1732]]

 [[ 363 1734]]

 [[ 361 1719]]

 [[ 354 1710]]

 [[ 352 1704]]

 [[ 345 1703]]

 [[ 345 1698]]

 [[ 349 1687]]

 [[ 348 1674]]

 [[ 344 1667]]

 [[ 338 1663]]

 [[ 329 1667]]]","[336, 1694]",1593.5,291.01833589013074
204,"[[[ 181 1663]]

 [[ 182 1679]]

 [[ 197 1689]]

 [[ 206 1690]]

 [[ 212 1686]]

 [[ 217 1685]]

 [[ 225 1676]]

 [[ 222 1667]]

 [[ 216 1663]]

 [[ 203 1663]]

 [[ 195 1660]]

 [[ 186 1660]]]","[201, 1674]",973.0,177.69742128716487
205,"[[[ 134 1626]]

 [[ 133 1636]]

 [[ 135 1644]]

 [[ 137 1646]]

 [[ 137 1650]]

 [[ 143 1659]]

 [[ 150 1664]]

 [[ 163 1665]]

 [[ 169 1662]]

 [[ 176 1652]]

 [[ 174 1643]]

 [[ 161 1631]]

 [[ 157 1631]]

 [[ 153 1627]]

 [[ 145 1623]]

 [[ 141 1623]]]","[153, 1644]",1235.5,225.6373730732705
206,"[[[ 621 1571]]

 [[ 616 1577]]

 [[ 614 1585]]

 [[ 614 1594]]

 [[ 611 1600]]

 [[ 612 1610]]

 [[ 607 1616]]

 [[ 607 1621]]

 [[ 614 1630]]

 [[ 617 1631]]

 [[ 618 1629]]

 [[ 620 1629]]

 [[ 623 1631]]

 [[ 624 1636]]

 [[ 620 1637]]

 [[ 617 1640]]

 [[ 622 1645]]

 [[ 627 1656]]

 [[ 636 1665]]

 [[ 645 1666]]

 [[ 655 1672]]

 [[ 662 1674]]

 [[ 665 1678]]

 [[ 675 1678]]

 [[ 677 1680]]

 [[ 684 1678]]

 [[ 686 1676]]

 [[ 686 1672]]

 [[ 681 1671]]

 [[ 673 1663]]

 [[ 674 1659]]

 [[ 664 1646]]

 [[ 661 1635]]

 [[ 654 1630]]

 [[ 652 1623]]

 [[ 650 1622]]

 [[ 648 1624]]

 [[ 646 1630]]

 [[ 644 1630]]

 [[ 640 1625]]

 [[ 640 1618]]

 [[ 643 1613]]

 [[ 637 1608]]

 [[ 637 1605]]

 [[ 644 1601]]

 [[ 650 1602]]

 [[ 652 1598]]

 [[ 653 1589]]

 [[ 658 1582]]

 [[ 657 1579]]

 [[ 647 1576]]

 [[ 636 1579]]]","[639, 1626]",3737.0,682.4822850463876
207,"[[[  95 1567]]

 [[  90 1578]]

 [[  91 1586]]

 [[  99 1593]]

 [[ 108 1596]]

 [[ 111 1600]]

 [[ 118 1603]]

 [[ 121 1606]]

 [[ 128 1606]]

 [[ 131 1609]]

 [[ 130 1615]]

 [[ 134 1614]]

 [[ 134 1598]]

 [[ 132 1590]]

 [[ 128 1583]]

 [[ 111 1567]]

 [[ 107 1565]]]","[112, 1586]",1149.5,209.9313317262035
208,"[[[ 246 1522]]

 [[ 245 1526]]

 [[ 248 1528]]

 [[ 247 1537]]

 [[ 249 1540]]

 [[ 258 1544]]

 [[ 265 1545]]

 [[ 267 1548]]

 [[ 268 1556]]

 [[ 271 1560]]

 [[ 281 1561]]

 [[ 284 1554]]

 [[ 284 1549]]

 [[ 273 1538]]

 [[ 271 1530]]

 [[ 272 1522]]

 [[ 270 1520]]

 [[ 257 1521]]

 [[ 258 1525]]

 [[ 267 1523]]

 [[ 270 1526]]

 [[ 270 1532]]

 [[ 267 1536]]

 [[ 265 1536]]

 [[ 264 1534]]

 [[ 253 1535]]

 [[ 250 1532]]

 [[ 250 1524]]]","[267, 1542]",590.0,107.7507487763898
209,"[[[ 210 1519]]

 [[ 206 1527]]

 [[ 207 1537]]

 [[ 215 1545]]

 [[ 221 1547]]

 [[ 228 1547]]

 [[ 234 1545]]

 [[ 238 1539]]

 [[ 238 1532]]

 [[ 236 1526]]

 [[ 229 1519]]

 [[ 218 1516]]]","[222, 1532]",769.0,140.44123018481991
210,"[[[ 295 1513]]

 [[ 285 1520]]

 [[ 283 1523]]

 [[ 283 1531]]

 [[ 286 1537]]

 [[ 291 1541]]

 [[ 302 1543]]

 [[ 313 1537]]

 [[ 314 1526]]

 [[ 311 1519]]

 [[ 306 1514]]]","[298, 1527]",724.0,132.22295273577325
